Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,4_L,Properties\Power & Strength\Powerful & Leading,0,would preserve the Iran nuclear agreement,maxku,25-May-18 23:11:20,IRN new deal,,41,0.48,3,3
●,4_L,Properties\Power & Strength\Powerful & Leading,0,expanding and extending its terms to constrain,maxku,25-May-18 23:11:47,IRN new deal,,46,0.54,3,3
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,assailed,maxku,25-May-18 23:12:14,Trump,,8,0.09,4,4
●,4_L,IRN nuclear deal,0,the agreement,maxku,25-May-18 23:12:21,,,13,0.15,4,4
●,4_L,USA\Obama,0,the Obama administration,maxku,25-May-18 23:12:29,,,24,0.28,4,4
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,assailed,maxku,25-May-18 23:12:35,IRN nuclear deal,,8,0.09,4,4
●,4_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,insane,maxku,25-May-18 23:12:58,IRN nuclear deal,,6,0.07,4,4
●,4_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,ridiculous,maxku,25-May-18 23:13:05,IRN nuclear deal,,10,0.12,4,4
●,4_L,Properties\Affection\Affection or empathy,0,could agree to,maxku,25-May-18 23:13:14,IRN new deal,,14,0.16,4,4
●,4_L,Properties\Safety\Unsafe,0,made no commitment,maxku,25-May-18 23:13:32,Trump,,18,0.21,4,4
●,4_L,Properties\Safety\Unsafe,0,leaving it unclear,maxku,25-May-18 23:13:46,IRN nuclear deal,,18,0.21,4,4
●,4_L,Properties\Power & Strength\Powerful & Leading,0,“fix” the Iran agreement,maxku,25-May-18 23:14:05,Trump,,24,0.28,4,4
●,4_L,Properties\Affection\Refusal,0,walk away from it,maxku,25-May-18 23:14:15,IRN nuclear deal,,17,0.20,4,4
●,4_L,Properties\Behaviour & character\Confident,0,signaled more optimism,maxku,25-May-18 23:14:39,Trump,,22,0.26,5,5
●,4_L,PRK,0,North Korea,maxku,25-May-18 23:14:50,,,11,0.13,5,5
●,4_L,Properties\Power & Strength\Powerful & Leading,0,prepares for a summit meeting,maxku,25-May-18 23:15:08,Trump,,29,0.34,5,5
●,4_L,Properties\Power & Strength\Powerful & Leading,0,brokering a nuclear accord,maxku,25-May-18 23:15:24,Trump,,26,0.30,5,5
●,4_L,PRK\Kim,0,its leader,maxku,25-May-18 23:15:36,,,10,0.12,5,5
●,4_L,PRK\Kim,0,Kim Jong-un,maxku,25-May-18 23:15:39,,,11,0.13,5,5
●,4_L,Properties\Affection\Affection or empathy,0,praised,maxku,25-May-18 23:15:59,Kim,,7,0.08,5,5
●,4_L,Properties\Affection\Affection or empathy,0,strikingly positive terms,maxku,25-May-18 23:16:09,Kim,,25,0.29,5,5
●,4_L,Properties\Affection\Affection or empathy,0,Dispensing with harsh criticism,maxku,25-May-18 23:16:21,Kim,,31,0.36,5,5
●,4_L,Properties\Other\Positive,0,Dispensing with harsh criticism,maxku,25-May-18 23:16:27,Trump,,31,0.36,5,5
●,4_L,PRK\Kim,0,Mr. Kim,maxku,25-May-18 23:17:33,,,7,0.08,5,5
●,4_L,PRK\Kim,0,the head of one of the world’s most authoritarian governments,maxku,25-May-18 23:17:40,,,61,0.71,5,5
●,4_L,PRK,0,one of the world’s most authoritarian governments,maxku,25-May-18 23:17:48,,,49,0.57,5,5
●,4_L,Properties\Affection\Affection or empathy,0,very open,maxku,25-May-18 23:17:56,PRK,,9,0.11,5,5
●,4_L,Properties\Affection\Affection or empathy,0,very honorable,maxku,25-May-18 23:18:07,PRK,,14,0.16,5,5
●,4_L,Properties\Honor & patriotic values\Honor,0,very honorable,maxku,25-May-18 23:18:12,PRK,,14,0.16,5,5
●,4_L,PRK,0,North Korea,maxku,25-May-18 23:18:26,,,11,0.13,6,6
●,4_L,Properties\Other\Other,0,have increasingly intersected,maxku,25-May-18 23:19:02,"IRN
PRK",,29,0.34,6,6
●,4_L,Properties\Importance\Important & Intense,0,far-reaching consequences,maxku,25-May-18 23:19:18,"IRN
PRK",,25,0.29,6,6
●,4_L,Properties\Importance\Important & Intense,0,inevitably influence,maxku,25-May-18 23:19:38,Trump,,20,0.23,6,6
●,4_L,Properties\Importance\Important & Intense,0,anticipated talks,maxku,25-May-18 23:20:00,"PRK
USA",,17,0.20,6,6
●,4_L,PRK,0,North Korea,maxku,25-May-18 23:20:26,,,11,0.13,6,6
●,4_L,PRK\Kim,0,Mr. Kim,maxku,25-May-18 23:20:47,,,7,0.08,6,6
●,4_L,USA\Trump,0,the American president,maxku,25-May-18 23:21:01,,,22,0.26,6,6
●,4_L,FRA\Macron,0,the emissary from European allies,maxku,25-May-18 23:21:18,,,33,0.39,7,7
●,4_L,Properties\Power & Strength\Powerful & Leading,0,anxious to persuade Mr. Trump,maxku,25-May-18 23:22:01,Macron,,29,0.34,7,7
●,4_L,USA,0,American and European officials,maxku,25-May-18 23:22:31,,,31,0.36,4,4
●,4_L,USA,0,American and European negotiators,maxku,25-May-18 23:22:40,,,33,0.39,7,7
●,4_L,Properties\Power & Strength\Powerful & Leading,0,seek to create side deals,maxku,25-May-18 23:22:56,USA,,25,0.29,7,7
●,4_L,Properties\Power & Strength\Powerful & Leading,0,further restrain,maxku,25-May-18 23:23:10,USA,,16,0.19,7,7
●,4_L,IRN new deal,0,seek to create side deals,maxku,25-May-18 23:23:28,,,25,0.29,7,7
●,4_L,IRN new deal,0,these agreements,maxku,25-May-18 23:23:33,,,16,0.19,7,7
●,4_L,Properties\Importance\Important & Intense,0,outline standards for its behavior,maxku,25-May-18 23:23:43,IRN new deal,,34,0.40,7,7
●,4_L,Properties\Importance\Important & Intense,0,"if violated, would prompt the West to reimpose sanctions",maxku,25-May-18 23:24:01,IRN new deal,,56,0.66,7,7
●,4_L,Properties\Other\Other,0,likes to leave his options open,maxku,25-May-18 23:24:28,Trump,,31,0.36,9,9
●,4_L,Properties\Other\Other,0,make his decisions at the last moment,maxku,25-May-18 23:24:37,Trump,,37,0.43,9,9
●,4_L,Properties\Power & Strength\Weak & Following,0,coy about,maxku,25-May-18 23:27:05,Trump,,9,0.11,9,9
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threat to tear up,maxku,25-May-18 23:27:26,Trump,,17,0.20,9,9
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,threat to tear up,maxku,25-May-18 23:27:27,IRN nuclear deal,,17,0.20,9,9
●,4_L,USA\USA-I,0,Aides,maxku,25-May-18 23:27:56,,,5,0.06,9,9
●,4_L,Properties\Power & Strength\Weak & Following,0,hoped to push back against,maxku,25-May-18 23:28:10,Trump,,26,0.30,9,9
●,4_L,Properties\Power & Strength\Weak & Following,0,entreaties,maxku,25-May-18 23:28:52,Macron,,10,0.12,9,9
●,4_L,Properties\Other\Other,0,Nobody knows what I’m going to do,maxku,25-May-18 23:29:19,Trump,,33,0.39,10,10
●,4_L,FRA\Macron,0,Mr. President,maxku,25-May-18 23:30:47,,,13,0.15,10,10
●,4_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,have a pretty good idea,maxku,25-May-18 23:30:57,Macron,,23,0.27,10,10
●,4_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,winked at him in silent reply,maxku,25-May-18 23:31:09,Macron,,29,0.34,10,10
●,4_L,Properties\Safety\Unsafe,0,we’ll see also if I do what some people expect,maxku,25-May-18 23:31:39,Trump,,46,0.54,10,10
●,4_L,IRN new deal,0,a new deal,maxku,25-May-18 23:32:00,,,10,0.12,10,10
●,4_L,Properties\Quality\Functioning,0,with solid foundations,maxku,25-May-18 23:32:07,IRN new deal,,22,0.26,10,10
●,4_L,Properties\Safety\Unsafe,0,whether or not it will be possible,maxku,25-May-18 23:32:23,IRN new deal,,34,0.40,10,10
●,4_L,Properties\Quality\Bad Quality,0,decayed foundations,maxku,25-May-18 23:33:18,IRN nuclear deal,,19,0.22,10,10
●,4_L,Properties\Quality\Bad Quality,0,a bad deal,maxku,25-May-18 23:33:28,IRN nuclear deal,,10,0.12,10,10
●,4_L,Properties\Quality\Bad Quality,0,a bad structure,maxku,25-May-18 23:33:33,IRN nuclear deal,,15,0.18,10,10
●,4_L,Properties\Quality\Bad Quality,0,falling down,maxku,25-May-18 23:33:42,IRN nuclear deal,,12,0.14,10,10
●,4_L,Properties\Quality\Bad Quality,0,"should have never, ever been made",maxku,25-May-18 23:33:50,IRN nuclear deal,,33,0.39,10,10
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,warned,maxku,25-May-18 23:34:16,IRN,,6,0.07,11,11
●,4_L,USA,0,the United States,maxku,25-May-18 23:34:29,,,17,0.20,11,11
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened it with unspecified retaliation,maxku,25-May-18 23:34:41,Trump,,42,0.49,11,11
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,threatened it with unspecified retaliation,maxku,25-May-18 23:34:43,IRN,,42,0.49,11,11
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,bigger problems than they have ever had before,maxku,25-May-18 23:35:08,Trump,,46,0.54,11,11
●,4_L,PRK,0,North Korea,maxku,25-May-18 23:36:03,,,11,0.13,12,12
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:36:07,,,9,0.11,12,12
●,4_L,Properties\Behaviour & character\Confident,0,hope for an enduring deal,maxku,25-May-18 23:36:23,Trump,,25,0.29,12,12
●,4_L,Properties\Difficulty\Difficult,0,has eluded his three most recent predecessors,maxku,25-May-18 23:36:47,USA-I,,45,0.53,12,12
●,4_L,USA\USA-I,0,his three most recent predecessors,maxku,25-May-18 23:36:56,,,34,0.40,12,12
●,4_L,Properties\Affection\Affection or empathy,0,very good discussions,maxku,25-May-18 23:37:24,PRK,,21,0.25,12,12
●,4_L,Properties\Behaviour & character\Confident,0,very good discussions,maxku,25-May-18 23:37:26,Trump,,21,0.25,12,12
●,4_L,PRK\Kim,0,Kim Jong-un,maxku,25-May-18 23:37:45,,,11,0.13,12,12
●,4_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,has been very open,maxku,25-May-18 23:37:58,Kim,,18,0.21,12,12
●,4_L,Properties\Honor & patriotic values\Honor,0,very honorable,maxku,25-May-18 23:38:09,Kim,,14,0.16,12,12
●,4_L,USA\Trump,0,The president,maxku,25-May-18 23:38:21,,,13,0.15,13,13
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,denounced,maxku,25-May-18 23:38:27,Trump,,9,0.11,13,13
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,denounced,maxku,25-May-18 23:38:29,Kim,,9,0.11,13,13
●,4_L,PRK\Kim,0,Mr. Kim,maxku,25-May-18 23:38:43,,,7,0.08,13,13
●,4_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,madman,maxku,25-May-18 23:38:47,Kim,,6,0.07,13,13
●,4_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,Little Rocket Man,maxku,25-May-18 23:38:55,Kim,,17,0.20,13,13
●,4_L,Properties\Power & Strength\Weak & Following,0,Little Rocket Man,maxku,25-May-18 23:39:01,Kim,,17,0.20,13,13
●,4_L,Properties\Other\Negative,0,short and fat,maxku,25-May-18 23:39:12,Kim,,13,0.15,13,13
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,derided him,maxku,25-May-18 23:39:23,Trump,,11,0.13,13,13
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,derided him,maxku,25-May-18 23:39:24,Kim,,11,0.13,13,13
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened,maxku,25-May-18 23:39:46,Trump,,10,0.12,13,13
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,threatened,maxku,25-May-18 23:39:48,Kim,,10,0.12,13,13
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,rain down “fire and fury”,maxku,25-May-18 23:40:07,Trump,,25,0.29,13,13
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatened,maxku,25-May-18 23:40:16,Kim,,10,0.12,13,13
●,4_L,USA,0,the United States,maxku,25-May-18 23:40:26,,,17,0.20,13,13
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:40:30,,,9,0.11,14,14
●,4_L,Properties\Affection\Affection or empathy,0,praised,maxku,25-May-18 23:40:36,Macron,,7,0.08,14,14
●,4_L,Properties\Affection\Affection or empathy,0,warm relationship,maxku,25-May-18 23:40:39,Macron,,17,0.20,14,14
●,4_L,FRA\Macron,0,Mr. Macron,maxku,25-May-18 23:40:44,,,10,0.12,14,14
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:41:38,,,9,0.11,15,15
●,4_L,Properties\Affection\Affection or empathy,0,praise,maxku,25-May-18 23:41:42,Kim,,6,0.07,15,15
●,4_L,PRK\Kim,0,the North Korean leader,maxku,25-May-18 23:41:54,,,23,0.27,15,15
●,4_L,Properties\Importance\Important & Intense,0,rankled critics,maxku,25-May-18 23:42:02,Trump,,15,0.18,15,15
●,4_L,PRK,0,the country,maxku,25-May-18 23:42:16,,,11,0.13,15,15
●,4_L,PRK,0,one of the most repressive systems in the world,maxku,25-May-18 23:42:22,,,47,0.55,15,15
●,4_L,Properties\Law\Unlawful,0,most repressive,maxku,25-May-18 23:42:31,PRK,,15,0.18,15,15
●,4_L,USA\USA-I,0,An American college student,maxku,25-May-18 23:42:41,,,27,0.32,15,15
●,4_L,PRK,0,North Korean custody,maxku,25-May-18 23:42:50,,,20,0.23,15,15
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,are still being held,maxku,25-May-18 23:43:01,PRK,,20,0.23,15,15
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,are still being held,maxku,25-May-18 23:43:02,USA-I,,20,0.23,15,15
●,4_L,PRK\Kim,0,Mr. Kim,maxku,25-May-18 23:43:15,,,7,0.08,15,15
●,4_L,Properties\Violence & Unfair\Victim (receiving violence),0,has been accused,maxku,25-May-18 23:43:23,Kim,,16,0.19,15,15
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,ordering the killing,maxku,25-May-18 23:43:35,Kim,,20,0.23,15,15
●,4_L,Properties\Law\Unlawful,0,assassination,maxku,25-May-18 23:43:52,Kim,,13,0.15,15,15
●,4_L,PRK\Kim,0,Mr. Kim,maxku,25-May-18 23:44:17,,,7,0.08,16,16
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:44:21,,,9,0.11,16,16
●,4_L,Properties\Behaviour & character\Confident,0,walk away from the talks if they did not prove fruitful,maxku,25-May-18 23:44:41,Trump,,55,0.64,16,16
●,4_L,Properties\Other\Other,0,held out the prospect,maxku,25-May-18 23:44:54,Trump,,21,0.25,16,16
●,4_L,Properties\Power & Strength\Powerful & Leading,0,"Unlike past administrations, I will leave the table",maxku,25-May-18 23:45:17,Trump,,51,0.60,16,16
●,4_L,Properties\Behaviour & character\Confident,0,"Unlike past administrations, I will leave the table",maxku,25-May-18 23:45:23,Trump,,51,0.60,16,16
●,4_L,Properties\Importance\Important & Intense,0,doing something very special,maxku,25-May-18 23:45:45,"USA
PRK",,28,0.33,16,16
●,4_L,PRK,0,North Korea,maxku,25-May-18 23:45:58,,,11,0.13,16,16
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:46:03,,,9,0.11,17,17
●,4_L,Properties\Honor & patriotic values\Honor,0,very honorable,maxku,25-May-18 23:46:13,Kim,,14,0.16,17,17
●,4_L,Properties\Affection\Affection or empathy,0,very honorable,maxku,25-May-18 23:46:22,Kim,,14,0.16,17,17
●,4_L,Properties\Behaviour & character\Confident,0,repeated his hopes,maxku,25-May-18 23:46:43,Trump,,18,0.21,17,17
●,4_L,Properties\Behaviour & character\Confident,0,denying that he had given up,maxku,25-May-18 23:46:57,Trump,,28,0.33,17,17
●,4_L,Properties\Safety\Unsafe,0,have made no concessions,maxku,25-May-18 23:47:10,"USA
PRK",,24,0.28,17,17
●,4_L,Properties\Other\Other,0,haven’t even discussed a concession,maxku,25-May-18 23:47:29,Trump,,35,0.41,17,17
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:47:40,,,9,0.11,18,18
●,4_L,FRA\Macron,0,Mr. Macron,maxku,25-May-18 23:47:44,,,10,0.12,18,18
●,4_L,IRN nuclear deal,0,the Iran nuclear,maxku,25-May-18 23:47:52,,,16,0.19,18,18
●,4_L,Properties\Other\Negative,0,imperfect,maxku,25-May-18 23:47:59,IRN nuclear deal,,9,0.11,18,18
●,4_L,IRN nuclear deal,0,the Joint Comprehensive Plan of Action,maxku,25-May-18 23:48:26,,,38,0.44,18,18
●,4_L,IRN nuclear deal,0,J.C.P.O.A.,maxku,25-May-18 23:48:30,,,10,0.12,18,18
●,4_L,Properties\Importance\Important & Intense,0,should not be tossed aside,maxku,25-May-18 23:48:36,IRN nuclear deal,,26,0.30,18,18
●,4_L,Properties\Importance\Important & Intense,0,become one pillar of a broader agreement,maxku,25-May-18 23:48:55,IRN nuclear deal,,40,0.47,18,18
●,4_L,IRN,0,Iran,maxku,25-May-18 23:49:07,,,4,0.05,19,19
●,4_L,Properties\Power & Strength\Powerful & Leading,0,curb,maxku,25-May-18 23:49:56,IRN new deal,,4,0.05,19,19
●,4_L,IRN new deal,0,a broader agreement,maxku,25-May-18 23:50:10,,,19,0.22,18,18
●,4_L,USA\Obama,0,President Barack Obama,maxku,25-May-18 23:50:33,,,22,0.26,19,19
●,4_L,IRN nuclear deal,0,the 2015 agreement,maxku,25-May-18 23:50:38,,,18,0.21,19,19
●,4_L,IRN new deal,0,the second,maxku,25-May-18 23:50:45,,,10,0.12,19,19
●,4_L,Properties\Power & Strength\Powerful & Leading,0,extend those limits,maxku,25-May-18 23:50:50,IRN new deal,,19,0.22,19,19
●,4_L,Properties\Power & Strength\Powerful & Leading,0,prevent Iran,maxku,25-May-18 23:51:04,IRN new deal,,12,0.14,19,19
●,4_L,IRN,0,Iran,maxku,25-May-18 23:51:16,,,4,0.05,19,19
●,4_L,IRN restart nuclear,0,developing ballistic missiles,maxku,25-May-18 23:51:25,,,29,0.34,19,19
●,4_L,Properties\Power & Strength\Powerful & Leading,0,discourage,maxku,25-May-18 23:51:35,IRN new deal,,10,0.12,19,19
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,interfering in neighboring countries,maxku,25-May-18 23:51:49,IRN,,36,0.42,19,19
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:52:01,,,9,0.11,20,20
●,4_L,IRN nuclear deal,0,the J.C.P.O.A.,maxku,25-May-18 23:52:17,,,14,0.16,21,21
●,4_L,USA\Trump,0,President Trump,maxku,25-May-18 23:52:21,,,15,0.18,21,21
●,4_L,FRA\Macron,0,Mr. Macron,maxku,25-May-18 23:52:28,,,10,0.12,21,21
●,4_L,Properties\Affection\Refusal,0,never been as critical of the J.C.P.O.A. as President Trump has,maxku,25-May-18 23:53:44,IRN nuclear deal,,63,0.74,21,21
●,4_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,never been as critical of the J.C.P.O.A. as President Trump has,maxku,25-May-18 23:54:04,Macron,,63,0.74,21,21
●,4_L,USA\Trump,0,President Trump,maxku,25-May-18 23:54:16,,,15,0.18,21,21
●,4_L,Properties\Safety\Unsafe,0,not knowing the decision President Trump will take,maxku,25-May-18 23:54:22,"IRN nuclear deal
Trump",,50,0.59,21,21
●,4_L,Properties\Power & Strength\Powerful & Leading,0,would like us to work on a deal,maxku,25-May-18 23:55:08,"Macron
Trump",,31,0.36,21,21
●,4_L,IRN nuclear deal,0,the J.C.P.O.A.,maxku,25-May-18 23:55:22,,,14,0.16,21,21
●,4_L,Properties\Power & Strength\Powerful & Leading,0,has already been accomplished,maxku,25-May-18 23:56:05,IRN nuclear deal,,29,0.34,21,21
●,4_L,FRA\Macron,0,Mr. Macron,maxku,25-May-18 23:56:26,,,10,0.12,22,22
●,4_L,IRN,0,Iran,maxku,25-May-18 23:56:36,,,4,0.05,22,22
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:56:42,,,9,0.11,22,22
●,4_L,Properties\Power & Strength\Powerful & Leading,0,block Iran from gaining access,maxku,25-May-18 23:56:53,Trump,,30,0.35,22,22
●,4_L,FRA\Macron,0,Iran,maxku,25-May-18 23:57:04,,,4,0.05,22,22
●,4_L,Properties\Importance\Important & Intense,0,an argument that seemed to resonate,maxku,25-May-18 23:57:22,IRN new deal,,35,0.41,22,22
●,4_L,USA\Trump,0,the two,maxku,25-May-18 23:57:45,,,7,0.08,22,22
●,4_L,FRA\Macron,0,the two,maxku,25-May-18 23:57:48,,,7,0.08,22,22
●,4_L,FRA\Macron,0,Mr. Macron,maxku,25-May-18 23:57:52,,,10,0.12,22,22
●,4_L,Properties\Safety\Unsafe,0,announced no agreement,maxku,25-May-18 23:57:59,IRN new deal,,22,0.26,22,22
●,4_L,Properties\Other\Positive,0,sensed a “convergence of views”,maxku,25-May-18 23:58:29,IRN new deal,,31,0.36,22,22
●,4_L,IRN,0,Iran,maxku,25-May-18 23:58:41,,,4,0.05,23,23
●,4_L,IRN\IRN-I,0,Iran’s security chief,maxku,25-May-18 23:58:45,,,21,0.25,23,23
●,4_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,warned,maxku,25-May-18 23:58:57,IRN-I,,6,0.07,23,23
●,4_L,IRN,0,his country,maxku,25-May-18 23:59:12,,,11,0.13,23,23
●,4_L,IRN restart nuclear,0,leaving the Nuclear Nonproliferation Treaty,maxku,25-May-18 23:59:22,,,43,0.50,23,23
●,4_L,IRN nuclear deal,0,the Nuclear Nonproliferation Treaty,maxku,25-May-18 23:59:26,,,35,0.41,23,23
●,4_L,USA\Trump,0,Mr. Trump,maxku,25-May-18 23:59:32,,,9,0.11,23,23
●,4_L,IRN nuclear deal,0,the 2015 agreement,maxku,25-May-18 23:59:39,,,18,0.21,23,23
●,4_L,IRN\IRN-I,0,The official,maxku,25-May-18 23:59:44,,,12,0.14,23,23
●,4_L,IRN\IRN-I,0,Ali Shamkhani,maxku,25-May-18 23:59:48,,,13,0.15,23,23
●,4_L,IRN nuclear deal,0,the accord,maxku,26-May-18 00:00:05,,,10,0.12,23,23
●,4_L,Properties\Safety\Unsafe,0,the right to leave,maxku,26-May-18 00:00:59,IRN nuclear deal,,18,0.21,23,23
●,4_L,ISR\ISR-I,0,Israeli officials,maxku,26-May-18 00:01:16,,,17,0.20,24,24
●,4_L,Properties\Power & Strength\Powerful & Leading,0,moved to shape Mr. Trump’s thinking,maxku,26-May-18 00:01:23,ISR-I,,35,0.41,24,24
●,4_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 00:01:49,,,9,0.11,24,24
●,4_L,Properties\Importance\Important & Intense,0,moved to shape Mr. Trump’s thinking,maxku,26-May-18 00:01:54,Trump,,35,0.41,24,24
●,4_L,ISR\ISR-I,0,Avigdor Liberman,maxku,26-May-18 00:02:03,,,16,0.19,24,24
●,4_L,ISR\ISR-I,0,"the Israeli defense minister,",maxku,26-May-18 00:02:07,,,29,0.34,24,24
●,4_L,Properties\Power & Strength\Powerful & Leading,0,planned to leave for the United States,maxku,26-May-18 00:02:16,ISR-I,,38,0.44,24,24
●,4_L,USA,0,the United States,maxku,26-May-18 00:02:33,,,17,0.20,24,24
●,4_L,USA\USA-I,0,Defense Secretary Jim Mattis,maxku,26-May-18 00:02:38,,,28,0.33,24,24
●,4_L,USA\USA-I,0,John R. Bolton,maxku,26-May-18 00:02:42,,,14,0.16,24,24
●,4_L,USA\USA-I,0,the president’s new national security adviser,maxku,26-May-18 00:02:47,,,45,0.53,24,24
●,4_L,Properties\Affection\Refusal,0,longtime opponent,maxku,26-May-18 00:02:53,IRN nuclear deal,,17,0.20,24,24
●,4_L,IRN nuclear deal,0,the Iran nuclear agreement,maxku,26-May-18 00:02:58,,,26,0.30,24,24
●,4_L,IRN,0,Iran,maxku,26-May-18 00:03:14,,,4,0.05,24,24
●,4_L,Properties\Importance\Important & Intense,0,discuss “Iran’s expansion,maxku,26-May-18 00:03:22,IRN,,25,0.29,24,24
●,4_L,Properties\Importance\Important & Intense,0,day of pomp and ceremony,maxku,26-May-18 00:03:39,Macron,,24,0.28,25,25
●,4_L,Properties\Affection\Affection or empathy,0,rolled out the red carpet,maxku,26-May-18 00:03:56,Macron,,25,0.29,25,25
●,4_L,FRA\Macron,0,Mr. Macron,maxku,26-May-18 00:04:10,,,10,0.12,25,25
●,4_L,Properties\Affection\Affection or empathy,0,praised,maxku,26-May-18 00:04:15,Macron,,7,0.08,25,25
●,4_L,USA\Trump,0,The two,maxku,26-May-18 00:04:30,,,7,0.08,25,25
●,4_L,FRA\Macron,0,The two,maxku,26-May-18 00:04:32,,,7,0.08,25,25
●,4_L,Properties\Affection\Affection or empathy,0,embraced warmly,maxku,26-May-18 00:04:36,"Macron
Trump",,15,0.18,25,25
●,4_L,Properties\Affection\Affection or empathy,0,kissed each other,maxku,26-May-18 00:04:45,"Macron
Trump",,17,0.20,25,25
●,4_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 00:05:01,,,9,0.11,25,25
●,4_L,Properties\Affection\Affection or empathy,0,brushed what he said was dandruff off,maxku,26-May-18 00:05:12,Macron,,37,0.43,25,25
●,4_L,FRA\Macron,0,Mr. Macron,maxku,26-May-18 00:05:25,,,10,0.12,25,25
●,4_L,Properties\Affection\Affection or empathy,0,have to make him perfect,maxku,26-May-18 00:06:32,Macron,,24,0.28,25,25
●,4_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 00:06:42,,,9,0.11,25,25
●,4_L,Properties\Affection\Affection or empathy,0,He is perfect,maxku,26-May-18 00:06:48,Macron,,13,0.15,25,25
●,4_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,He is perfect,maxku,26-May-18 00:06:49,Macron,,13,0.15,25,25
●,4_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 00:07:05,,,9,0.11,26,26
●,4_L,Properties\Importance\Important & Intense,0,"complete with military bands, color guards, a fife-and-drum corps and a 21-gun salute",maxku,26-May-18 00:07:17,Macron,,85,0.99,26,26
●,4_L,Properties\Power & Strength\Powerful & Leading,0,hosted a traditional arrival ceremony,maxku,26-May-18 00:07:30,Trump,,37,0.43,26,26
●,4_L,Properties\Importance\Important & Intense,0,traditional arrival ceremony,maxku,26-May-18 00:07:38,Macron,,28,0.33,26,26
●,4_L,Properties\Power & Strength\Powerful & Leading,0,hosted an opulent state dinner,maxku,26-May-18 00:07:49,Trump,,30,0.35,26,26
●,4_L,Properties\Importance\Important & Intense,0,opulent state dinner,maxku,26-May-18 00:07:59,Macron,,20,0.23,26,26
●,4_L,Properties\Affection\Affection or empathy,0,wonderful friendship,maxku,26-May-18 00:09:03,"Macron
Trump",,20,0.23,27,27
●,4_L,Properties\Affection\Affection or empathy,0,enduring friendship,maxku,26-May-18 00:09:16,"USA
FRA",,19,0.22,27,27
●,4_L,FRA,0,our two nations,maxku,26-May-18 00:09:28,,,15,0.18,27,27
●,4_L,USA,0,our two nations,maxku,26-May-18 00:09:33,,,15,0.18,27,27
●,4_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 00:09:37,,,9,0.11,27,27
●,4_L,FRA\Macron,0,Mr. President,maxku,26-May-18 00:09:44,,,13,0.15,27,27
●,4_L,Properties\Importance\Important & Intense,0,a critical time,maxku,26-May-18 00:10:02,Macron,,15,0.18,27,27
