Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,5_R,USA,0,U.S.-,AnZhu,15-Jan-19 21:46:29,,,5,0.22,5,5
●,5_R,GBR\May,0,the two leaders,maxku,09-May-18 14:59:45,,,15,0.65,5,5
●,5_R,USA\Trump,0,the two leaders,maxku,09-May-18 14:59:47,,,15,0.65,5,5
●,5_R,USA\Trump,0,Trump's working visit,maxku,09-May-18 14:59:53,,,21,0.90,5,5
●,5_R,GBR,0,the U.K.,maxku,09-May-18 15:00:05,,,8,0.34,6,6
●,5_R,GBR\May,0,May,maxku,09-May-18 15:00:10,,,3,0.13,6,6
●,5_R,Protest,0,mass protests,maxku,09-May-18 15:00:21,,,13,0.56,6,6
●,5_R,GBR\GBR-Misc,0,left-wing activists,maxku,09-May-18 15:00:28,,,19,0.82,6,6
●,5_R,Break UK visits,0,put such a visit on ice,maxku,21-May-18 09:01:21,,,23,0.99,6,6
●,5_R,State Visit,0,A state visit,maxku,21-May-18 11:03:14,,,13,0.56,6,6
●,5_R,Properties\Difficulty\Difficult,0,the resulting controversy,maxku,21-May-18 11:03:36,"Trump
May",,25,1.08,6,6
●,5_R,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threat of mass protests,maxku,21-May-18 11:03:50,GBR-Misc,,23,0.99,6,6
●,5_R,USA,0,the White House,AnZhu,15-Jan-19 21:46:47,,,15,0.65,6,6
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 15:00:33,,,5,0.22,7,7
●,5_R,GBR,0,the U.K.,maxku,09-May-18 15:00:42,,,8,0.34,7,7
●,5_R,USA,0,the U.S. Embassy,maxku,09-May-18 15:00:47,,,16,0.69,7,7
●,5_R,Break UK visits,0,Trump nixed a February visit to the U.K.,maxku,21-May-18 11:04:20,,,40,1.72,7,7
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 15:00:53,,,5,0.22,8,8
●,5_R,GBR\May,0,May,maxku,09-May-18 15:00:56,,,3,0.13,8,8
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 15:01:02,,,5,0.22,8,8
●,5_R,USA,0,the two countries,maxku,09-May-18 15:01:08,,,17,0.73,8,8
●,5_R,GBR,0,the two countries,maxku,09-May-18 15:01:13,,,17,0.73,8,8
●,5_R,USA\Trump,0,Trump,maxku,09-May-18 15:01:20,,,5,0.22,8,8
●,5_R,GBR\GBR-Misc,0,far-right British group,maxku,09-May-18 15:01:33,,,23,0.99,8,8
●,5_R,Properties\Affection\Affection or empathy,0,dismissed concerns of strained ties,maxku,21-May-18 11:04:48,GBR,,35,1.51,8,8
●,5_R,Properties\Difficulty\Difficult,0,a controversy erupted,maxku,21-May-18 11:08:40,Trump,,21,0.90,8,8
●,5_R,GBR\May,0,May,maxku,09-May-18 15:01:38,,,3,0.13,9,9
●,5_R,Properties\Affection\Affection or empathy,0,really great relationship,maxku,21-May-18 11:09:09,May,,25,1.08,9,9
●,5_R,USA\Trump,0,Trump,maxku,21-May-18 11:09:18,,,5,0.22,9,9
●,5_R,Properties\Affection\Affection or empathy,0,tremendous respect,maxku,21-May-18 11:09:27,May,,18,0.77,9,9
●,5_R,GBR\May,0,the prime minister,maxku,21-May-18 11:09:36,,,18,0.77,9,9
●,5_R,Properties\Affection\Affection or empathy,0,liking each other a lot,maxku,21-May-18 11:09:54,"Trump
May",,23,0.99,9,9
●,5_R,Properties\Affection\Affection or empathy,0,joined at the hip,maxku,21-May-18 11:10:08,May,,17,0.73,10,10
●,5_R,Properties\Affection\Affection or empathy,0,We have the same ideas,maxku,21-May-18 11:10:21,May,,22,0.95,10,10
●,5_R,GBR\May,0,May,maxku,21-May-18 11:10:37,,,3,0.13,10,10
●,5_R,Properties\Affection\Affection or empathy,0,nothing that would happen to you that we won't be there to fight for you,maxku,21-May-18 11:10:48,May,,72,3.10,10,10
●,5_R,Properties\Behaviour & character\Confident,0,that we won't be there to fight for you,maxku,21-May-18 11:10:59,Trump,,39,1.68,10,10
●,5_R,GBR\May,0,May,maxku,21-May-18 11:11:08,,,3,0.13,11,11
●,5_R,Properties\Behaviour & character\Confident,0,glowing in her praise,maxku,21-May-18 11:11:14,May,,21,0.90,11,11
●,5_R,Properties\Affection\Affection or empathy,0,really special relationship,maxku,21-May-18 11:11:26,USA,,27,1.16,11,11
●,5_R,GBR,0,the U.K.,maxku,21-May-18 11:11:36,,,8,0.34,11,11
●,5_R,USA,0,the United States,maxku,21-May-18 11:11:40,,,17,0.73,11,11
●,5_R,Properties\Other\Positive,0,really special relationship,maxku,21-May-18 11:11:45,"GBR
USA",,27,1.16,11,11
●,5_R,GBR\May,0,May,maxku,21-May-18 11:12:04,,,3,0.13,12,12
●,5_R,Properties\Violence & Unfair\Victim (receiving violence),0,repeatedly come under fire,maxku,21-May-18 11:12:17,May,,26,1.12,12,12
●,5_R,Properties\Affection\Affection or empathy,0,outreach t,maxku,21-May-18 11:12:35,Trump,,10,0.43,12,12
●,5_R,USA,0,the U.S.,maxku,21-May-18 11:12:46,,,8,0.34,12,12
●,5_R,GBR,0,U.K.,maxku,21-May-18 11:12:50,,,4,0.17,12,12
●,5_R,Properties\Power & Strength\Powerful & Leading,0,joined forces,maxku,21-May-18 11:13:02,"GBR
USA",,13,0.56,12,12
●,5_R,GBR\GBR-Misc,0,hard-left Labour Party leader,maxku,21-May-18 11:13:15,,,29,1.25,12,12
●,5_R,GBR\GBR-Misc,0,Jeremy Corbyn,maxku,21-May-18 11:13:19,,,13,0.56,12,12
●,5_R,GBR\May,0,May,maxku,21-May-18 11:13:22,,,3,0.13,12,12
●,5_R,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accused,maxku,21-May-18 11:13:27,GBR-Misc,,7,0.30,12,12
●,5_R,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,the whims of,maxku,21-May-18 11:13:51,Trump,,12,0.52,12,12
●,5_R,USA\Trump,0,a U.S. President,maxku,21-May-18 11:14:00,,,16,0.69,12,12
●,5_R,Properties\Power & Strength\Weak & Following,0,bowing to,maxku,21-May-18 11:14:05,May,,9,0.39,12,12
●,5_RR,USA,0,President Trump,maxku,09-May-18 14:01:00,,,15,0.58,1,1
●,5_RR,GBR,0,United Kingdom,maxku,09-May-18 14:01:38,,,14,0.55,1,1
●,5_RR,Visit Trump UK,0,Trump to Visit United Kingdom,maxku,21-May-18 11:14:23,,,29,1.13,1,1
●,5_RR,USA\Trump,0,The President of the United States Donald Trump,maxku,09-May-18 14:02:23,,,47,1.83,2,2
●,5_RR,GBR,0,the United Kingdom,maxku,09-May-18 14:02:48,,,18,0.70,2,2
●,5_RR,GBR,0,the British Ambassador to Washington,maxku,09-May-18 14:02:58,,,36,1.40,2,2
●,5_RR,Visit Trump UK,0,Trump will visit the United Kingdom,maxku,21-May-18 11:14:30,,,35,1.36,2,2
●,5_RR,Visit Trump UK,0,The visit,maxku,09-May-18 14:03:08,,,9,0.35,3,3
●,5_RR,GBR\May,0,UK Prime Minister Theresa May,maxku,09-May-18 14:03:46,,,29,1.13,3,3
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:03:51,,,15,0.58,3,3
●,5_RR,Visit Trump UK,0,a so-called working visit,maxku,21-May-18 11:14:53,,,25,0.97,3,3
●,5_RR,State Visit,0,full state visit,maxku,21-May-18 11:15:01,,,16,0.62,3,3
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:03:56,,,15,0.58,4,4
●,5_RR,Visit Trump UK,0,President Trump’s first visit to the UK,AnZhu,15-Jan-19 21:50:48,,,39,1.52,4,4
●,5_RR,USA\Trump,0,the U.S. President,maxku,09-May-18 14:04:34,,,18,0.70,4,4
●,5_RR,GBR,0,the United Kingdom,maxku,09-May-18 14:04:43,,,18,0.70,4,4
●,5_RR,Visit Trump UK,0,a working visit,maxku,21-May-18 08:56:42,,,15,0.58,4,4
●,5_RR,State Visit,0,a full state visit,maxku,21-May-18 11:15:17,,,18,0.70,4,4
●,5_RR,Properties\Importance\Important & Intense,0,with all the pomp and pageantry,maxku,21-May-18 11:15:31,State Visit,,31,1.21,4,4
●,5_RR,Break UK visits,0,the trip was postponed and finally apparently ditched,maxku,21-May-18 11:15:47,,,53,2.06,4,4
●,5_RR,Properties\Importance\Important & Intense,0,became prominent,maxku,21-May-18 11:15:59,Visit Trump UK,,16,0.62,4,4
●,5_RR,State Visit,0,a state visit,maxku,21-May-18 11:16:14,,,13,0.51,4,4
●,5_RR,Properties\Other\Other,0,remains open,maxku,21-May-18 11:16:19,State Visit,,12,0.47,4,4
●,5_RR,State Visit,0,all the pomp and pageantry,AnZhu,16-Jan-19 11:03:36,,,26,1.01,4,4
●,5_RR,USA\Trump,0,Mr. Trump,maxku,09-May-18 14:05:25,,,9,0.35,5,5
●,5_RR,USA\Trump,0,the U.S. president,maxku,09-May-18 14:05:30,,,18,0.70,5,5
●,5_RR,GBR\London,0,London,maxku,09-May-18 14:09:57,,,6,0.23,5,5
●,5_RR,Properties\Affection\Refusal,0,refus[ed] to apologise,maxku,21-May-18 11:16:33,Trump,,22,0.86,5,5
●,5_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,attacks on,maxku,21-May-18 11:16:46,GBR-Misc,,10,0.39,5,5
●,5_RR,Properties\Violence & Unfair\Victim (receiving violence),0,attacks on,maxku,21-May-18 11:16:53,Trump,,10,0.39,5,5
●,5_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accusing,maxku,21-May-18 11:17:02,GBR-Misc,,8,0.31,5,5
●,5_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,“amplifying” racism,maxku,21-May-18 11:17:14,Trump,,19,0.74,5,5
●,5_RR,GBR\GBR-Misc\Khan,0,London Mayor Sadiq Khan,AnZhu,15-Jan-19 21:51:30,,,23,0.90,5,5
●,5_RR,Visit Trump UK,0,the visit,maxku,09-May-18 14:05:38,,,9,0.35,6,6
●,5_RR,USA\Trump,0,the President,maxku,09-May-18 14:05:50,,,13,0.51,6,6
●,5_RR,GBR\GBR-Misc,0,those opposing President Trump’s visit,maxku,09-May-18 14:06:13,,,38,1.48,6,6
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:06:52,,,15,0.58,6,6
●,5_RR,GBR\London,0,London,maxku,09-May-18 14:10:04,,,6,0.23,6,6
●,5_RR,Visit Trump UK,0,President Trump’s visit,maxku,09-May-18 14:10:24,,,23,0.90,6,6
●,5_RR,Protest,0,protests,maxku,09-May-18 14:13:09,,,8,0.31,6,6
●,5_RR,Protest,0,protests,maxku,09-May-18 14:13:22,,,8,0.31,6,6
●,5_RR,Break UK visits,0,the delay in the visit,maxku,21-May-18 09:01:50,,,22,0.86,6,6
●,5_RR,Break UK visits,0,the threat of protests against the President should he visit London,maxku,21-May-18 09:01:59,,,67,2.61,6,6
●,5_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,the threat of protests,maxku,21-May-18 11:17:32,GBR-Misc,,22,0.86,6,6
●,5_RR,Properties\Affection\Affection or empathy,0,big fan,maxku,21-May-18 11:17:55,USA-Misc,,7,0.27,6,6
●,5_RR,USA\USA-Misc,0,Hillary Clinton,maxku,21-May-18 11:18:05,,,15,0.58,6,6
●,5_RR,Properties\Power & Strength\Powerful & Leading,0,talked up the potential for protests,maxku,21-May-18 11:18:25,GBR-Misc,,36,1.40,6,6
●,5_RR,Properties\Power & Strength\Powerful & Leading,0,added his own words against,maxku,21-May-18 11:19:23,GBR-Misc,,27,1.05,6,6
●,5_RR,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,added his own words against,maxku,21-May-18 11:19:54,GBR-Misc,,27,1.05,6,6
●,5_RR,GBR\GBR-Misc\Khan,0,London Mayor Sadiq Khan,AnZhu,15-Jan-19 21:52:52,,,23,0.90,6,6
●,5_RR,GBR\GBR-Misc\Khan,0,a self-confessed “big fan” of Hillary Clinton,AnZhu,15-Jan-19 21:53:04,,,45,1.75,6,6
●,5_RR,GBR,0,our government,maxku,09-May-18 14:07:07,,,14,0.55,7,7
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:07:12,,,15,0.58,7,7
●,5_RR,Visit Trump UK,0,to roll out the red carpet,maxku,21-May-18 08:57:10,,,26,1.01,7,7
●,5_RR,Properties\Affection\Refusal,0,wouldn’t be “appropriate for our government to roll out the red carpet,maxku,21-May-18 11:20:18,Visit Trump UK,,70,2.73,7,7
●,5_RR,Properties\Honor & patriotic values\Dishonor,0,his policies “go[es] against everything we stand for,maxku,21-May-18 11:20:44,Trump,,52,2.02,7,7
●,5_RR,Properties\Affection\Refusal,0,complaining,maxku,21-May-18 11:20:55,GBR-Misc,,11,0.43,7,7
●,5_RR,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:12:06,,,4,0.16,7,7
●,5_RR,USA\Trump,0,the President,maxku,09-May-18 14:07:49,,,13,0.51,8,8
●,5_RR,GBR\London,0,London,maxku,09-May-18 14:10:48,,,6,0.23,8,8
●,5_RR,Protest,0,protest,maxku,09-May-18 14:13:36,,,7,0.27,8,8
●,5_RR,Properties\Power & Strength\Powerful & Leading,0,“great history” of protest,maxku,21-May-18 11:21:17,London,,26,1.01,8,8
●,5_RR,Properties\Affection\Affection or empathy,0,Praising,maxku,21-May-18 11:21:26,London,,8,0.31,8,8
●,5_RR,Properties\Behaviour & character\Confident,0,had no doubt,maxku,21-May-18 11:21:38,GBR-Misc,,12,0.47,8,8
●,5_RR,Properties\Behaviour & character\Confident,0,there will be some people who will want to express their views loudly and peacefully,maxku,21-May-18 11:21:56,GBR-Misc,,84,3.27,8,8
●,5_RR,Properties\Power & Strength\Powerful & Leading,0,express their views,maxku,21-May-18 11:22:16,GBR-Misc,,19,0.74,8,8
●,5_RR,Properties\Power & Strength\Powerful & Leading,0,loudly,maxku,21-May-18 11:22:38,GBR-Misc,,6,0.23,8,8
●,5_RR,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,peacefully,maxku,21-May-18 11:22:46,GBR-Misc,,10,0.39,8,8
●,5_RR,GBR\GBR-Misc,0,some people who will want to express their views loudly and peacefully,AnZhu,15-Jan-19 21:53:48,,,70,2.73,8,8
●,5_RR,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:12:15,,,4,0.16,8,8
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:07:54,,,15,0.58,9,9
●,5_RR,USA\Trump,0,President Trump,maxku,09-May-18 14:08:40,,,15,0.58,9,9
●,5_RR,USA,0,America,maxku,09-May-18 14:08:47,,,7,0.27,9,9
●,5_RR,USA,0,Americans,maxku,09-May-18 14:08:51,,,9,0.35,9,9
●,5_RR,Visit Trump UK,0,the visit by President Trump,maxku,09-May-18 14:11:04,,,28,1.09,9,9
●,5_RR,Break UK visits,0,have been called off,maxku,21-May-18 11:23:07,,,20,0.78,9,9
●,5_RR,Properties\Affection\Affection or empathy,0,welcomed the news,maxku,21-May-18 11:23:16,Break UK visits,,17,0.66,9,9
●,5_RR,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,seems to have moderated his tone,maxku,21-May-18 11:23:35,GBR-Misc,,32,1.25,9,9
●,5_RR,GBR\London,0,the many Londoners,maxku,21-May-18 11:23:55,,,18,0.70,9,9
●,5_RR,Properties\Affection\Affection or empathy,0,love and admire,maxku,21-May-18 11:24:01,USA,,15,0.58,9,9
●,5_RR,Properties\Honor & patriotic values\Dishonor,0,polar opposite of our city’s values,maxku,21-May-18 11:24:16,Trump,,35,1.36,9,9
●,5_RR,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,got the message,maxku,21-May-18 11:24:31,Trump,,15,0.58,9,9
●,5_RR,Properties\Honor & patriotic values\Honor,0,"values of inclusion, diversity and tolerance",maxku,21-May-18 11:24:49,London,,44,1.71,9,9
●,5_RR,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:12:21,,,4,0.16,9,9
●,5_RR,GBR\GBR-Misc\Khan,0,Khan,AnZhu,15-Jan-19 22:12:31,,,4,0.16,9,9
●,5_RR,GBR\May,0,Theresa May,maxku,09-May-18 14:09:09,,,11,0.43,10,10
●,5_RR,Visit Trump UK,0,His visit next month,maxku,09-May-18 14:11:24,,,20,0.78,10,10
●,5_RR,Protest,0,mass peaceful protests,maxku,09-May-18 14:13:49,,,22,0.86,10,10
●,5_RR,Visit Trump UK,0,mistake it was for Theresa May to rush and extend an invitation,maxku,21-May-18 08:57:35,,,63,2.45,10,10
●,5_RR,State Visit,0,a state visit,maxku,21-May-18 11:25:27,,,13,0.51,10,10
●,5_RR,Properties\Other\Negative,0,would without doubt have been met by mass peaceful protests,maxku,21-May-18 11:25:37,Visit Trump UK,,59,2.30,10,10
●,5_RR,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,rush and extend an invitation,maxku,21-May-18 11:25:54,May,,29,1.13,10,10
●,5_RR,GBR\London,0,an unwelcoming London,maxku,21-May-18 11:26:05,,,21,0.82,11,11
●,5_RR,GBR\London,0,the city,maxku,09-May-18 14:11:51,,,8,0.31,11,11
●,5_RR,GBR\London,0,Londoners,maxku,21-May-18 11:26:35,,,9,0.35,11,11
●,5_RR,Properties\Affection\Refusal,0,unwelcoming,maxku,21-May-18 11:26:10,Trump,,11,0.43,11,11
●,5_RR,Properties\Honor & patriotic values\Honor,0,treasured freedom of speech,maxku,21-May-18 11:26:41,London,,27,1.05,11,11
●,5_RR,Properties\Affection\Affection or empathy,0,call the city “open”,maxku,21-May-18 11:26:59,London,,20,0.78,11,11
●,5_RR,Properties\Behaviour & character\Confident,0,without irony,maxku,21-May-18 11:27:18,GBR-Misc,,13,0.51,11,11
●,5_RR,GBR\GBR-Misc\Khan,0,Mayor Khan,AnZhu,15-Jan-19 22:11:22,,,10,0.39,11,11
