Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,3_M,Lawsuit,0,lawsuit,maxku,18-05-18 10:29,,,7,0.1,12,12
●,3_M,Properties\Power & Strength\Powerful & Leading,0,seeking publicity,maxku,18-05-18 10:29,Democrats,,17,0.23,12,12
●,3_M,USA\Democrats,0,DNC,maxku,18-05-18 10:30,,,3,0.04,12,12
●,3_M,USA\Democrats\Clinton,0,Hillary Clinton,maxku,18-05-18 10:30,,,15,0.21,12,12
●,3_M,USA\Democrats,0,the committee,maxku,18-05-18 10:30,,,13,0.18,12,12
●,3_M,Lawsuit,0,Friday's lawsuit,maxku,18-05-18 10:31,,,16,0.22,13,13
●,3_M,Properties\Difficulty\Difficult,0,another legal challenge,maxku,18-05-18 10:31,Trump,,23,0.32,13,13
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:31,,,5,0.07,13,13
●,3_M,USA\Republicans,0,his allies,maxku,18-05-18 10:31,,,10,0.14,13,13
●,3_M,Properties\Difficulty\Difficult,0,already are contending with special counsel Robert Mueller's investigation,maxku,18-05-18 10:31,"Trump
Republicans",,74,1.02,13,13
●,3_M,USA,0,special counsel Robert Mueller,maxku,18-05-18 10:31,,,30,0.41,13,13
●,3_M,RUS interference into USA election,0,Russian interference in the 2016 presidential election,maxku,18-05-18 10:31,,,54,0.74,13,13
●,3_M,USA election 2016,0,the 2016 presidential election,maxku,18-05-18 10:32,,,30,0.41,13,13
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:32,,,5,0.07,14,14
●,3_M,Trump campaign,0,his campaign,maxku,18-05-18 10:33,,,12,0.16,14,14
●,3_M,Properties\Law\Lawful,0,did not collude,maxku,18-05-18 10:33,Trump campaign,,15,0.21,14,14
●,3_M,RUS,0,the Russian government,maxku,18-05-18 10:33,,,22,0.3,14,14
●,3_M,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,witch hunt,maxku,18-05-18 10:34,Lawsuit,,10,0.14,14,14
●,3_M,USA\Democrats,0,The DNC,maxku,18-05-18 10:34,,,7,0.1,15,15
●,3_M,Lawsuit,0,lawsuit,maxku,18-05-18 10:34,,,7,0.1,15,15
●,3_M,Properties\Behaviour & character\Trustworthy,0,"based on ""facts, admissions of defendants in multiple criminal proceedings",maxku,18-05-18 10:34,Lawsuit,,74,1.02,15,15
●,3_M,Properties\Behaviour & character\Trustworthy,0,records that have been released in legal filings,maxku,18-05-18 10:35,Lawsuit,,48,0.66,15,15
●,3_M,Properties\Other\Other,0,including their own words,maxku,18-05-18 10:35,Lawsuit,,25,0.34,15,15
●,3_M,USA,0,the U.S. intelligence community,maxku,18-05-18 10:35,,,31,0.43,15,15
●,3_M,Properties\Behaviour & character\Trustworthy,0,conclusions of the U.S. intelligence community,maxku,18-05-18 10:35,Lawsuit,,46,0.63,15,15
●,3_M,Properties\Behaviour & character\Trustworthy,0,widely confirmed,maxku,18-05-18 10:35,Lawsuit,,16,0.22,15,15
●,3_M,RUS interference into USA election,0,The cyberattack,maxku,18-05-18 10:36,,,15,0.21,16,16
●,3_M,Properties\Safety\Unsafe,0,chaos,maxku,18-05-18 10:36,Democrats,,5,0.07,16,16
●,3_M,USA\Democrats,0,Democrats,maxku,18-05-18 10:36,,,9,0.12,16,16
●,3_M,Properties\Importance\Important & Intense,0,created chaos,maxku,18-05-18 10:38,RUS interference into USA election,,13,0.18,16,16
●,3_M,Properties\Importance\Important & Intense,0,deepening divisions,maxku,18-05-18 10:38,RUS interference into USA election,,19,0.26,16,16
●,3_M,USA\Democrats,0,the party,maxku,18-05-18 10:38,,,9,0.12,16,16
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,deepening divisions,maxku,18-05-18 10:38,Democrats,,19,0.26,16,16
●,3_M,USA\Democrats,0,Sen. Bernie Sanders,maxku,18-05-18 10:39,,,19,0.26,16,16
●,3_M,USA\Democrats,0,a Vermont independent,maxku,18-05-18 10:39,,,21,0.29,16,16
●,3_M,USA\Democrats,0,DNC officials,maxku,18-05-18 10:39,,,13,0.18,16,16
●,3_M,Properties\Affection\Refusal,0,hostile,maxku,18-05-18 10:39,Democrats,,7,0.1,16,16
●,3_M,Properties\Affection\Refusal,0,furious,maxku,18-05-18 10:39,Democrats,,7,0.1,16,16
●,3_M,USA\Democrats\Clinton,0,Clinton,maxku,18-05-18 10:40,,,7,0.1,16,16
●,3_M,Properties\Affection\Affection or empathy,0,favored,maxku,18-05-18 10:40,Clinton,,7,0.1,16,16
●,3_M,USA\Democrats,0,the DNC's chairwoman,maxku,18-05-18 10:40,,,20,0.27,16,16
●,3_M,USA\Democrats,0,Rep. Debbie Wasserman Schultz,maxku,18-05-18 10:40,,,29,0.4,16,16
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,step down,maxku,18-05-18 10:40,Democrats,,9,0.12,16,16
●,3_M,RUS interference into USA election,0,The scandal,maxku,18-05-18 10:41,,,11,0.15,16,16
●,3_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,forced,maxku,18-05-18 10:41,RUS interference into USA election,,6,0.08,16,16
●,3_M,Lawsuit,0,The lawsuit,maxku,18-05-18 10:41,,,11,0.15,17,17
●,3_M,RUS,0,the Russian government,maxku,18-05-18 10:41,,,22,0.3,17,17
●,3_M,Trump campaign,0,the Trump campaign,maxku,18-05-18 10:41,,,18,0.25,17,17
●,3_M,Properties\Power & Strength\Powerful & Leading,0,notified the Trump campaign in advance,maxku,18-05-18 10:41,RUS,,38,0.52,17,17
●,3_M,Properties\Law\Unlawful,0,stolen Democratic emails,maxku,18-05-18 10:42,RUS,,24,0.33,17,17
●,3_M,USA\Democrats,0,the Democratic Party,maxku,18-05-18 10:42,,,20,0.27,17,17
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:42,,,5,0.07,17,17
●,3_M,Properties\Affection\Affection or empathy,0,gleefully welcomed,maxku,18-05-18 10:43,RUS,,18,0.25,18,18
●,3_M,RUS,0,Russian agents,maxku,18-05-18 10:43,,,14,0.19,19,19
●,3_M,Wikileaks,0,WikiLeaks,maxku,18-05-18 10:43,,,9,0.12,19,19
●,3_M,Properties\Power & Strength\Powerful & Leading,0,transmitted data,maxku,18-05-18 10:43,RUS,,16,0.22,19,19
●,3_M,Trump campaign,0,the Trump campaign,maxku,18-05-18 10:43,,,18,0.25,19,19
●,3_M,Lawsuit,0,the lawsuit,maxku,18-05-18 10:43,,,11,0.15,19,19
●,3_M,Properties\Other\Other,0,alleges,maxku,18-05-18 10:44,Lawsuit,,7,0.1,19,19
●,3_M,Properties\Other\Other,0,states,maxku,18-05-18 10:44,Lawsuit,,6,0.08,18,18
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:44,,,5,0.07,20,20
●,3_M,USA\Republicans,0,Trump’s closest political adviser,maxku,18-05-18 10:44,,,33,0.45,20,20
●,3_M,USA\Republicans,0,Roger Stone,maxku,18-05-18 10:44,,,11,0.15,20,20
●,3_M,USA\Republicans,0,a defendant,maxku,18-05-18 10:44,,,11,0.15,20,20
●,3_M,Properties\Other\Other,0,appeared to have advance knowledge,maxku,18-05-18 10:44,Republicans,,34,0.47,20,20
●,3_M,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,have advance knowledge,maxku,18-05-18 10:45,Republicans,,22,0.3,20,20
●,3_M,Wikileaks,0,WikiLeaks,maxku,18-05-18 10:45,,,9,0.12,20,20
●,3_M,Lawsuit,0,the lawsuit,maxku,18-05-18 10:45,,,11,0.15,20,20
●,3_M,Properties\Other\Other,0,alleges,maxku,18-05-18 10:45,Lawsuit,,7,0.1,20,20
●,3_M,Trump campaign,0,the campaign,maxku,18-05-18 10:45,,,12,0.16,20,20
●,3_M,USA\Republicans,0,Trump associates,maxku,18-05-18 10:45,,,16,0.22,20,20
●,3_M,RUS,0,Russian intelligence agencies,maxku,18-05-18 10:46,,,29,0.4,20,20
●,3_M,Properties\Other\Other,0,according to,maxku,18-05-18 10:46,Lawsuit,,12,0.16,20,20
●,3_M,Lawsuit,0,the lawsuit,maxku,18-05-18 10:46,,,11,0.15,20,20
●,3_M,Properties\Power & Strength\Powerful & Leading,0,disseminate some of this information,maxku,18-05-18 10:46,Wikileaks,,36,0.49,20,20
●,3_M,Properties\Power & Strength\Powerful & Leading,0,disseminate the stolen materials,maxku,18-05-18 10:46,"Wikileaks
RUS",,32,0.44,7,7
●,3_M,Properties\Power & Strength\Powerful & Leading,0,disseminated the information,maxku,18-05-18 10:47,Wikileaks,,28,0.38,19,19
●,3_M,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,disseminated the information at key moments,maxku,18-05-18 10:47,Wikileaks,,43,0.59,19,19
●,3_M,Lawsuit,0,The lawsuit,maxku,18-05-18 10:52,,,11,0.15,21,21
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:53,,,5,0.07,21,21
●,3_M,USA\Republicans,0,defendants,maxku,18-05-18 10:53,,,10,0.14,21,21
●,3_M,USA\Republicans,0,individual defendants,maxku,18-05-18 10:53,,,21,0.29,21,21
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 10:53,,,5,0.07,21,21
●,3_M,USA\Republicans,0,Trump's former campaign manager Paul Manafort,maxku,18-05-18 10:53,,,45,0.62,21,21
●,3_M,USA\Republicans,0,former campaign adviser George Papadopoulos,maxku,18-05-18 10:53,,,43,0.59,21,21
●,3_M,USA\Republicans,0,Manafort's business partner,maxku,18-05-18 10:53,,,27,0.37,21,21
●,3_M,USA\Republicans,0,Richard Gates,maxku,18-05-18 10:54,,,13,0.18,21,21
●,3_M,USA,0,Mueller,maxku,18-05-18 10:54,,,7,0.1,21,21
●,3_M,Properties\Law\Unlawful,0,have all been charged,maxku,18-05-18 10:54,Republicans,,21,0.29,21,21
●,3_M,USA\Republicans,0,Papadopoulous,maxku,18-05-18 10:54,,,13,0.18,22,22
●,3_M,USA\Republicans,0,Gates,maxku,18-05-18 10:54,,,5,0.07,22,22
●,3_M,Properties\Honor & patriotic values\Honor,0,pleaded guilty,maxku,18-05-18 10:55,Republicans,,14,0.19,22,22
●,3_M,Properties\Behaviour & character\Not trustworthy,0,making a false statement,maxku,18-05-18 10:55,Republicans,,24,0.33,22,22
●,3_M,USA\Republicans,0,Gates,maxku,18-05-18 10:55,,,5,0.07,22,22
●,3_M,Properties\Honor & patriotic values\Honor,0,pleaded guilty,maxku,18-05-18 10:55,Republicans,,14,0.19,22,22
●,3_M,Properties\Law\Unlawful,0,count of conspiracy,maxku,18-05-18 10:56,Republicans,,19,0.26,22,22
●,3_M,USA,0,the United States,maxku,18-05-18 10:56,,,17,0.23,22,22
●,3_M,USA\Republicans,0,Manafort,maxku,18-05-18 10:56,,,8,0.11,22,22
●,3_M,Properties\Other\Other,0,has pleaded not guilty,maxku,18-05-18 10:56,Republicans,,22,0.3,22,22
●,3_M,Lawsuit,0,The lawsuit,maxku,18-05-18 10:56,,,11,0.15,23,23
●,3_M,Trump campaign,0,Trump campaign,maxku,18-05-18 10:57,,,14,0.19,23,23
●,3_M,Properties\Honor & patriotic values\Dishonor,0,racketeering,maxku,18-05-18 10:57,Trump campaign,,12,0.16,23,23
●,3_M,Trump campaign,0,racketeering enterprise,maxku,18-05-18 10:57,,,23,0.32,23,23
●,3_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,sought to exploit,maxku,18-05-18 10:57,Trump campaign,,17,0.23,23,23
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,sought to exploit,maxku,18-05-18 10:57,Democrats,,17,0.23,23,23
●,3_M,USA\Democrats,0,the DNC,maxku,18-05-18 10:58,,,7,0.1,23,23
●,3_M,Lawsuit,0,The lawsuit,maxku,18-05-18 10:58,,,11,0.15,23,23
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,victims of hacking,maxku,18-05-18 10:58,Democrats,,18,0.25,23,23
●,3_M,Properties\Power & Strength\Powerful & Leading,0,pursue damages,maxku,18-05-18 10:58,Democrats,,14,0.19,23,23
●,3_M,Lawsuit,0,pursue damages in civil court,maxku,18-05-18 10:58,,,29,0.4,23,23
●,3_M,USA\USA-I,0,Nick Ackerman,maxku,18-05-18 10:59,,,13,0.18,24,24
●,3_M,USA\USA-I,0,a former Watergate prosecutor,maxku,18-05-18 10:59,,,29,0.4,24,24
●,3_M,USA\USA-I,0,an expert on computer security issues,maxku,18-05-18 10:59,,,37,0.51,24,24
●,3_M,USA\Democrats,0,the DNC,maxku,18-05-18 10:59,,,7,0.1,24,24
●,3_M,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,an expert on,maxku,18-05-18 10:59,USA-I,,12,0.16,24,24
●,3_M,Properties\Other\Other,0,could pose significant legal risks,maxku,18-05-18 10:59,Lawsuit,,34,0.47,24,24
●,3_M,Properties\Difficulty\Difficult,0,pose significant legal risks,maxku,18-05-18 10:59,"Republicans
Trump",,28,0.38,24,24
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 11:00,,,5,0.07,24,24
●,3_M,USA\Republicans,0,Trump’s allies,maxku,18-05-18 11:00,,,14,0.19,24,24
●,3_M,Lawsuit,0,the DNC’s move,maxku,18-05-18 11:00,,,14,0.19,24,24
●,3_M,Properties\Other\Other,0,could allow the party to begin “taking depositions and getting documents”,maxku,18-05-18 11:00,Lawsuit,,73,1,24,24
●,3_M,Properties\Power & Strength\Powerful & Leading,0,allow the party to begin “taking depositions and getting documents”,maxku,18-05-18 11:00,Lawsuit,,67,0.92,24,24
●,3_M,Properties\Power & Strength\Powerful & Leading,0,provides another avenue to probe Russian interference,maxku,18-05-18 11:01,Lawsuit,,53,0.73,24,24
●,3_M,USA election 2016,0,the 2016 election,maxku,18-05-18 11:01,,,17,0.23,24,24
●,3_M,USA,0,Mueller,maxku,18-05-18 11:01,,,7,0.1,24,24
●,3_M,USA,0,Mueller,maxku,18-05-18 11:01,,,7,0.1,25,25
●,3_M,USA\Democrats,0,the Democratic Party,maxku,18-05-18 11:01,,,20,0.27,25,25
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 11:01,,,5,0.07,25,25
●,3_M,Properties\Power & Strength\Weak & Following,0,can’t pardon anybody,maxku,18-05-18 11:01,Trump,,20,0.27,25,25
●,3_M,Properties\Power & Strength\Weak & Following,0,can’t stop the civil case,maxku,18-05-18 11:02,Trump,,25,0.34,25,25
●,3_M,Lawsuit,0,the civil case,maxku,18-05-18 11:02,,,14,0.19,25,25
●,3_M,Properties\Safety\Unsafe,0,could continue with this,maxku,18-05-18 11:02,Trump campaign,,24,0.33,25,25
●,3_M,USA\Democrats,0,the Democratic National Committee,maxku,18-05-18 11:02,,,33,0.45,26,26
●,3_M,Properties\Power & Strength\Powerful & Leading,0,does give the Democratic National Committee a means to go after people hard and heavy,maxku,18-05-18 11:03,Lawsuit,,85,1.17,26,26
●,3_M,Trump campaign,0,Trump’s campaign,maxku,18-05-18 11:04,,,16,0.22,27,27
●,3_M,Properties\Difficulty\Difficult,0,already is battling another civil lawsuit,maxku,18-05-18 11:04,Trump campaign,,41,0.56,27,27
●,3_M,USA\Democrats,0,two Democratic donors,maxku,18-05-18 11:04,,,21,0.29,27,27
●,3_M,USA\Democrats,0,a former DNC staffer,maxku,18-05-18 11:04,,,20,0.27,27,27
●,3_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,violated their privacy,maxku,18-05-18 11:04,Trump campaign,,22,0.3,27,27
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,violated their privacy,maxku,18-05-18 11:05,Democrats,,22,0.3,27,27
●,3_M,USA,0,Protect Democracy,maxku,18-05-18 11:05,,,17,0.23,27,27
●,3_M,USA,0,a watchdog group,maxku,18-05-18 11:05,,,16,0.22,27,27
●,3_M,USA\Democrats,0,a former Obama administration lawyer,maxku,18-05-18 11:06,,,36,0.49,27,27
●,3_M,Trump campaign,0,The Trump campaign,maxku,18-05-18 11:06,,,18,0.25,28,28
●,3_M,Properties\Power & Strength\Powerful & Leading,0,seeking to dismiss that case,maxku,18-05-18 11:07,Trump campaign,,28,0.38,28,28
●,3_M,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,disruptive,maxku,18-05-18 11:07,Lawsuit,,10,0.14,28,28
●,3_M,Properties\Behaviour & character\Not trustworthy,0,politically motivated lawsuit,maxku,18-05-18 11:07,Lawsuit,,29,0.4,28,28
●,3_M,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,threatens,maxku,18-05-18 11:07,Lawsuit,,9,0.12,28,28
●,3_M,USA\Republicans\Trump,0,Trump,maxku,18-05-18 11:08,,,5,0.07,28,28
●,3_M,USA,0,Mueller,maxku,18-05-18 11:08,,,7,0.1,28,28
●,3_M,USA,0,Protect Democracy,maxku,18-05-18 11:08,,,17,0.23,28,28
●,3_M,Properties\Violence & Unfair\Victim (receiving violence),0,threatens to interfere with,maxku,18-05-18 11:09,"Trump
USA",,27,0.37,28,28
●,3_M,USA\Republicans,0,defendants,maxku,18-05-18 13:40,,,10,0.14,15,15
●,3_M,Wikileaks,0,defendants,maxku,18-05-18 13:40,,,10,0.14,15,15
●,3_M,RUS,0,defendants,maxku,18-05-18 13:40,,,10,0.14,15,15
●,3_M,Properties\Other\Other,0,alleges,felix,18-12-18 19:09,RUS,,7,0.1,17,17
●,3_M,Trump campaign,0,Trump campaign,AnZhu,11-01-19 14:17,,,14,0.19,28,28
●,3_M,RUS investigation,0,special counsel Robert Mueller's investigation,AnZhu,11-01-19 14:28,,,46,0.63,13,13
●,3_M,RUS investigation,0,"a ""witch hunt.""",AnZhu,11-01-19 14:28,,,15,0.21,14,14
●,3_M,RUS investigation,0,Mueller's investigation,AnZhu,11-01-19 14:28,,,23,0.32,21,21
●,3_M,RUS investigation,0,Mueller's investigation,AnZhu,11-01-19 14:28,,,23,0.32,24,24
●,3_M,RUS investigation,0,Mueller’s ongoing criminal investigation,AnZhu,11-01-19 14:28,,,40,0.55,28,28
●,3_M,RUS investigation,0,probe Russian interference in the 2016 election,AnZhu,11-01-19 14:30,,,47,0.65,24,24
●,3_M,RUS interference into USA election,0,conspiracy to influence the 2016 election,AnZhu,11-01-19 15:01,,,41,0.56,1,1
●,3_M,Lawsuit,0,A major lawsuit from the Democratic National Committee,AnZhu,11-01-19 15:02,,,54,0.74,2,2
●,3_M,RUS interference into USA election,0,conspiring to help the President win the 2016 election,AnZhu,11-01-19 15:02,,,54,0.74,2,2
●,3_M,Trump campaign,0,"a ""willing and active partner""",AnZhu,11-01-19 15:02,,,30,0.41,4,4
●,3_M,USA\Democrats,0,DNC,AnZhu,11-01-19 15:04,,,3,0.04,7,7
●,3_M,Lawsuit,0,"the lawsuit ""frivolous""",AnZhu,11-01-19 15:12,,,23,0.32,9,9
●,3_M,USA\Democrats,0,DNC,AnZhu,11-01-19 15:12,,,3,0.04,9,9
●,3_M,USA\Democrats,0,DNC,AnZhu,11-01-19 15:12,,,3,0.04,9,9
●,3_M,USA\Democrats,0,"a desperate, dysfunctional, and nearly insolvent Democratic Party",AnZhu,11-01-19 15:13,,,65,0.89,10,10
●,3_M,USA\Democrats,0,DNC,AnZhu,11-01-19 15:14,,,3,0.04,11,11
●,3_M,RUS investigation,0,investigations into the matter,AnZhu,11-01-19 15:15,,,30,0.41,14,14
●,3_M,USA\Republicans,0,its agents,AnZhu,11-01-19 15:18,,,10,0.14,18,18
●,3_M,USA\Republicans\Trump,0,Trump,AnZhu,11-01-19 15:19,,,5,0.07,20,20
●,3_M,USA\Republicans,0,"Trump's son, Donald Trump Jr.",AnZhu,11-01-19 15:20,,,29,0.4,21,21
●,3_M,USA\Republicans,0,"his son-in-law, Jared Kushner",AnZhu,11-01-19 15:20,,,29,0.4,21,21
●,3_M,RUS interference into USA election,0,conspiracy against the United States,AnZhu,11-01-19 15:21,,,36,0.49,22,22
●,3_M,RUS interference into USA election,0,Russian interference in the 2016 election,AnZhu,11-01-19 15:22,,,41,0.56,24,24
●,3_M,USA\USA-I,0,Ackerman,AnZhu,11-01-19 15:23,,,8,0.11,25,25
●,3_M,USA\Democrats,0,DNC,AnZhu,11-01-19 15:23,,,3,0.04,27,27
●,3_M,USA election 2016,0,the presidency,AnZhu,11-01-19 15:31,,,14,0.19,5,5
●,3_M,RUS,0,individuals closely connected to the Kremlin,AnZhu,11-01-19 16:14,,,44,0.6,20,20
●,3_M,Lawsuit,0,their allegations,AnZhu,11-01-19 16:47,,,17,0.23,24,24
●,3_M,RUS interference into USA election,0,part of a broader influence campaign aimed at hurting the campaign of the Democratic presidential nominee,AnZhu,11-01-19 17:13,,,105,1.44,6,6
●,3_M,Lawsuit,0,a civil case,AnZhu,11-01-19 17:34,,,12,0.16,25,25
●,3_M,Lawsuit,0,the case,AnZhu,11-01-19 17:34,,,8,0.11,10,10
●,3_M,Properties\Behaviour & character\Not trustworthy,0,rigged its primaries,AnZhu,09-04-19 11:04,"Clinton
Democrats",,20,0.27,12,12
●,3_LL,USA\Democrats,0,Democrats,maxku,08-05-18 10:47,,,9,0.18,1,1
●,3_LL,USA\Democrats,0,The party,maxku,08-05-18 10:47,,,9,0.18,2,2
●,3_LL,RUS,0,Russia,maxku,08-05-18 10:47,,,6,0.12,2,2
●,3_LL,RUS interference into USA election,0,conspiracy,maxku,08-05-18 10:48,,,10,0.2,1,1
●,3_LL,RUS interference into USA election,0,conspired with Russia,maxku,08-05-18 10:48,,,21,0.42,2,2
●,3_LL,USA\Democrats,0,The Democratic Party,maxku,08-05-18 10:48,,,20,0.4,3,3
●,3_LL,RUS,0,Russian government,maxku,08-05-18 10:49,,,18,0.36,3,3
●,3_LL,USA\Republicans\Trump,0,U.S. President Donald Trump,maxku,08-05-18 10:49,,,27,0.54,3,3
●,3_LL,RUS interference into USA election,0,wide-ranging conspiracy,maxku,08-05-18 10:49,,,23,0.46,3,3
●,3_LL,USA\Democrats,0,Democratic National Committee,maxku,08-05-18 10:49,,,29,0.58,4,4
●,3_LL,RUS interference into USA election,0,conspired with the Russian government,maxku,08-05-18 10:49,,,37,0.73,4,4
●,3_LL,RUS,0,Russian government,maxku,08-05-18 10:49,,,18,0.36,4,4
●,3_LL,RUS,0,military spy agency,maxku,08-05-18 10:50,,,19,0.38,4,4
●,3_LL,USA\Democrats\Clinton,0,Hillary Clinton,maxku,08-05-18 10:50,,,15,0.3,2,2
●,3_LL,USA\Democrats\Clinton,0,Democratic presidential nominee Hillary Clinton,maxku,08-05-18 10:50,,,47,0.93,4,4
●,3_LL,RUS interference into USA election,0,hacking Democratic Party computers,maxku,08-05-18 10:51,,,34,0.67,4,4
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,08-05-18 10:51,,,5,0.1,4,4
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,08-05-18 10:51,,,5,0.1,5,5
●,3_LL,Trump campaign,0,Trump’s campaign,maxku,08-05-18 10:51,,,16,0.32,2,2
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,08-05-18 10:52,,,5,0.1,2,2
●,3_LL,Trump campaign,0,Trump’s campaign,maxku,08-05-18 10:52,,,16,0.32,3,3
●,3_LL,USA election 2016,0,2016 U.S. presidential election,maxku,08-05-18 10:52,,,31,0.61,3,3
●,3_LL,Trump campaign,0,Trump’s campaign,maxku,08-05-18 10:53,,,16,0.32,5,5
●,3_LL,RUS,0,Russia,maxku,08-05-18 10:53,,,6,0.12,5,5
●,3_LL,USA election 2016,0,the 2016 election,maxku,08-05-18 10:53,,,17,0.34,5,5
●,3_LL,Trump campaign,0,racketeering enterprise,maxku,08-05-18 10:53,,,23,0.46,5,5
●,3_LL,RUS,0,Moscow,maxku,08-05-18 10:53,,,6,0.12,5,5
●,3_LL,Lawsuit,0,lawsuit,maxku,08-05-18 10:55,,,7,0.14,5,5
●,3_LL,Wikileaks,0,WikiLeaks,maxku,08-05-18 11:08,,,9,0.18,3,3
●,3_LL,USA\Republicans,0,top officials in Trump’s campaign,maxku,08-05-18 11:49,,,33,0.65,2,2
●,3_LL,Lawsuit,0,the process of legal discovery,maxku,18-05-18 07:08,,,30,0.6,25,25
●,3_LL,Lawsuit,0,federal lawsuit,maxku,18-05-18 07:08,,,15,0.3,4,4
●,3_LL,Lawsuit,0,a sham lawsuit,maxku,18-05-18 07:09,,,14,0.28,11,11
●,3_LL,Trump campaign,0,Trump’s campaign,maxku,18-05-18 07:19,,,16,0.32,4,4
●,3_LL,Trump campaign,0,Donald Trump’s campaign,maxku,18-05-18 07:19,,,23,0.46,6,6
●,3_LL,Trump campaign,0,the 2016 campaign,maxku,18-05-18 07:20,,,17,0.34,15,15
●,3_LL,Trump campaign,0,the 2016 presidential campaign,maxku,18-05-18 07:20,,,30,0.6,6,6
●,3_LL,RUS interference into USA election,0,an act of unprecedented treachery,maxku,18-05-18 07:26,,,33,0.65,6,6
●,3_LL,RUS interference into USA election,0,meddling in the election,maxku,18-05-18 07:26,,,24,0.48,14,14
●,3_LL,RUS interference into USA election,0,the hacking of Democratic Party groups,maxku,18-05-18 07:27,,,38,0.75,15,15
●,3_LL,Lawsuit,0,the lawsuit,maxku,18-05-18 07:27,,,11,0.22,22,22
●,3_LL,RUS interference into USA election,0,“a left-wing conspiracy theory.”,maxku,18-05-18 07:27,,,32,0.63,22,22
●,3_LL,RUS interference into USA election,0,breaches of its computer systems,maxku,18-05-18 07:28,,,32,0.63,16,16
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,hurt,maxku,18-05-18 07:38,"USA
RUS",,4,0.08,2,2
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,hurt,maxku,18-05-18 07:38,Clinton,,4,0.08,2,2
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,sued,maxku,18-05-18 07:39,Democrats,,4,0.08,3,3
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,charging,maxku,18-05-18 07:39,Democrats,,8,0.16,3,3
●,3_LL,Properties\Importance\Important & Intense,0,wide-ranging,maxku,18-05-18 07:41,RUS interference into USA election,,12,0.24,3,3
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,hurt,maxku,18-05-18 07:42,"USA
RUS",,4,0.08,4,4
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,hurt,maxku,18-05-18 07:42,Clinton,,4,0.08,4,4
●,3_LL,Properties\Affection\Affection or empathy,0,gleefully welcomed,maxku,18-05-18 07:43,RUS,,18,0.36,5,5
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accuses,maxku,18-05-18 07:43,Lawsuit,,7,0.14,5,5
●,3_LL,Properties\Honor & patriotic values\Dishonor,0,racketeering,maxku,18-05-18 07:44,Trump campaign,,12,0.24,5,5
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,launched,maxku,18-05-18 07:45,RUS,,8,0.16,6,6
●,3_LL,Properties\Affection\Affection or empathy,0,a willing and active partner,maxku,18-05-18 07:45,RUS,,28,0.56,6,6
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,active partner,maxku,18-05-18 07:46,Trump campaign,,14,0.28,6,6
●,3_LL,USA\Democrats,0,Tom Perez,maxku,18-05-18 07:46,,,9,0.18,6,6
●,3_LL,USA\Democrats,0,chair of the DNC,maxku,18-05-18 07:46,,,16,0.32,6,6
●,3_LL,Properties\Importance\Important & Intense,0,unprecedented,maxku,18-05-18 07:47,RUS interference into USA election,,13,0.26,6,6
●,3_LL,Properties\Honor & patriotic values\Dishonor,0,treachery,maxku,18-05-18 07:47,RUS interference into USA election,,9,0.18,6,6
●,3_LL,Lawsuit,0,The suit,maxku,18-05-18 07:47,,,8,0.16,7,7
